name,type,start_time,duration,"mosi","miso"
"SPI","disable",8.389064227,0.000000001,,
"SPI","enable",8.485706107,0.000000001,,
"SPI","result",8.485893874,0.00084812,0xFE,0x47
"SPI","disable",8.486778519,0.000000001,,
"SPI","enable",8.486859152,0.000000001,,
"SPI","result",8.487027401,0.000848122,0xB8,0x01
"SPI","disable",8.487913477,0.000000001,,
"SPI","enable",8.488000784,0.000000001,,
"SPI","result",8.488160928,0.000848121,0xB8,0x8B
"SPI","disable",8.489046535,0.000000001,,
"SPI","enable",8.489130986,0.000000001,,
"SPI","result",8.489294462,0.000848114,0x74,0x87
"SPI","disable",8.490185304,0.000000001,,
"SPI","enable",8.586833844,0.000000001,,
"SPI","result",8.58700461,0.000848121,0xFE,0x47
"SPI","disable",8.587888162,0.000000001,,
"SPI","enable",8.587968801,0.000000001,,
"SPI","result",8.588138136,0.000848122,0xB8,0x01
"SPI","disable",8.589023128,0.000000001,,
"SPI","enable",8.589156136,0.000000001,,
"SPI","result",8.589271662,0.000848123,0xB8,0x8B
"SPI","disable",8.590156187,0.000000001,,
"SPI","enable",8.590240634,0.000000001,,
"SPI","result",8.590405213,0.000848101,0x74,0x87
"SPI","disable",8.591294956,0.000000001,,
"SPI","enable",8.687951114,0.000000001,,
"SPI","result",8.688115346,0.000848121,0xFE,0x47
"SPI","disable",8.689005433,0.000000001,,
"SPI","enable",8.689086072,0.000000001,,
"SPI","result",8.689248873,0.000848122,0xB8,0x01
"SPI","disable",8.690140392,0.000000001,,
"SPI","enable",8.690227698,0.000000001,,
"SPI","result",8.690382397,0.000848126,0xB8,0x8B
"SPI","disable",8.691263931,0.000000001,,
"SPI","enable",8.691348377,0.000000001,,
"SPI","result",8.691515934,0.000848117,0x74,0x87
"SPI","disable",8.692402696,0.000000001,,
"SPI","enable",8.741440945,0.000000001,,
"SPI","result",8.741617882,0.000848123,0xFE,0x47
"SPI","disable",8.742495252,0.000000001,,
"SPI","enable",8.742575896,0.000000001,,
"SPI","result",8.742751407,0.000848126,0xB8,0x01
"SPI","disable",8.743630201,0.000000001,,
"SPI","enable",8.743717523,0.000000001,,
"SPI","result",8.743884937,0.000848123,0xB8,0x8B
"SPI","disable",8.744763279,0.000000001,,
"SPI","enable",8.744847727,0.000000001,,
"SPI","result",8.745018472,0.000848115,0x74,0x87
"SPI","disable",8.74590205,0.000000001,,
"SPI","enable",8.746137892,0.000000001,,
"SPI","result",8.746265347,0.00084812,0xF2,0x47
"SPI","disable",8.747156027,0.000000001,,
"SPI","enable",8.747236672,0.000000001,,
"SPI","result",8.747398872,0.000848122,0xB8,0x0D
"SPI","disable",8.748272895,0.000000001,,
"SPI","enable",8.748360205,0.000000001,,
"SPI","result",8.748532412,0.00084811,0xB8,0x07
"SPI","disable",8.750079117,0.000000001,,
"SPI","enable",8.750163583,0.000000001,,
"SPI","result",8.750346039,0.000848128,0xF8,0x87
"SPI","disable",8.751235992,0.000000001,,
"SPI","enable",8.75135567,0.000000001,,
"SPI","result",8.751479577,0.000848117,0xFE,0x47
"SPI","disable",8.752355714,0.000000001,,
"SPI","enable",8.752436358,0.000000001,,
"SPI","result",8.752613101,0.000848121,0xB8,0x01
"SPI","disable",8.753500191,0.000000001,,
"SPI","enable",8.753587507,0.000000001,,
"SPI","result",8.753746627,0.000848123,0xB8,0x6B
"SPI","disable",8.754623739,0.000000001,,
"SPI","enable",8.754708181,0.000000001,,
"SPI","result",8.754880153,0.000848125,0x94,0x87
"SPI","disable",8.755762515,0.000000001,,
"SPI","enable",8.756007877,0.000000001,,
"SPI","result",8.756127042,0.000848117,0xFE,0x47
"SPI","disable",8.75700792,0.000000001,,
"SPI","enable",8.757088562,0.000000001,,
"SPI","result",8.75726056,0.000848126,0xB8,0x01
"SPI","disable",8.758935062,0.000000001,,
"SPI","enable",8.759022376,0.000000001,,
"SPI","result",8.759187548,0.000848135,0xB8,0x6B
"SPI","disable",8.760076685,0.000000001,,
"SPI","enable",8.760161144,0.000000001,,
"SPI","result",8.760321084,0.000848126,0x94,0x87
"SPI","disable",8.761197379,0.000000001,,
"SPI","enable",8.76144274,0.000000001,,
"SPI","result",8.761567972,0.000848119,0xFE,0x47
"SPI","disable",8.762452314,0.000000001,,
"SPI","enable",8.762532952,0.000000001,,
"SPI","result",8.762701497,0.000848121,0xB8,0x01
"SPI","disable",8.763587277,0.000000001,,
"SPI","enable",8.763674579,0.000000001,,
"SPI","result",8.763835023,0.000848122,0xB8,0x6B
"SPI","disable",8.764710802,0.000000001,,
"SPI","enable",8.764795264,0.000000001,,
"SPI","result",8.764968547,0.000848127,0x94,0x87
"SPI","disable",8.765849574,0.000000001,,
"SPI","enable",8.766094945,0.000000001,,
"SPI","result",8.766215436,0.000848118,0xFE,0x47
"SPI","disable",8.767671038,0.000000001,,
"SPI","enable",8.767751687,0.000000001,,
"SPI","result",8.767915717,0.000848125,0xB8,0x01
"SPI","disable",8.768806006,0.000000001,,
"SPI","enable",8.768893314,0.000000001,,
"SPI","result",8.769049241,0.000848127,0xB8,0x6B
"SPI","disable",8.769929538,0.000000001,,
"SPI","enable",8.770013987,0.000000001,,
"SPI","result",8.770182775,0.000848117,0x94,0x87
"SPI","disable",8.771059742,0.000000001,,
"SPI","enable",8.771305103,0.000000001,,
"SPI","result",8.771429652,0.000848117,0xFE,0x47
"SPI","disable",8.772305157,0.000000001,,
"SPI","enable",8.77238579,0.000000001,,
"SPI","result",8.772563175,0.000848118,0xB8,0x01
"SPI","disable",8.773440118,0.000000001,,
"SPI","enable",8.773527417,0.000000001,,
"SPI","result",8.773696695,0.000848125,0xB8,0x6B
"SPI","disable",8.774581741,0.000000001,,
"SPI","enable",8.774666192,0.000000001,,
"SPI","result",8.774830219,0.000848124,0x94,0x87
"SPI","disable",8.776343218,0.000000001,,
"SPI","enable",8.776588584,0.000000001,,
"SPI","result",8.77675722,0.000848116,0xFE,0x47
"SPI","disable",8.777642898,0.000000001,,
"SPI","enable",8.777723544,0.000000001,,
"SPI","result",8.777890741,0.00084812,0xB8,0x01
"SPI","disable",8.778777869,0.000000001,,
"SPI","enable",8.778865173,0.000000001,,
"SPI","result",8.779024267,0.000848119,0xB8,0x6B
"SPI","disable",8.779910925,0.000000001,,
"SPI","enable",8.77999536,0.000000001,,
"SPI","result",8.780157789,0.000848121,0x94,0x87
"SPI","disable",8.781049697,0.000000001,,
"SPI","enable",8.781295059,0.000000001,,
"SPI","result",8.781404671,0.000848117,0xFE,0x47
"SPI","disable",8.782295103,0.000000001,,
"SPI","enable",8.782375746,0.000000001,,
"SPI","result",8.782538191,0.000848121,0xB8,0x01
"SPI","disable",8.783430062,0.000000001,,
"SPI","enable",8.783517375,0.000000001,,
"SPI","result",8.783671716,0.000848121,0xB8,0x6B
"SPI","disable",8.785170592,0.000000001,,
"SPI","enable",8.78525505,0.000000001,,
"SPI","result",8.785372,0.000848123,0x94,0x87
"SPI","disable",8.786255097,0.000000001,,
"SPI","enable",8.786500458,0.000000001,,
"SPI","result",8.786618885,0.000848115,0xFE,0x47
"SPI","disable",8.787500502,0.000000001,,
"SPI","enable",8.787581146,0.000000001,,
"SPI","result",8.787752407,0.000848118,0xB8,0x01
"SPI","disable",8.788626896,0.000000001,,
"SPI","enable",8.788714203,0.000000001,,
"SPI","result",8.788885928,0.00084812,0xB8,0x6B
"SPI","disable",8.789768519,0.000000001,,
"SPI","enable",8.789852977,0.000000001,,
"SPI","result",8.790019447,0.000848128,0x94,0x87
"SPI","disable",8.790907297,0.000000001,,
"SPI","enable",8.791152662,0.000000001,,
"SPI","result",8.791266335,0.000848116,0xFE,0x47
"SPI","disable",8.792152703,0.000000001,,
"SPI","enable",8.792233354,0.000000001,,
"SPI","result",8.792399853,0.000848122,0xB8,0x01
"SPI","disable",8.794391212,0.000000001,,
"SPI","enable",8.794478517,0.000000001,,
"SPI","result",8.794666904,0.000848119,0xB8,0x6B
"SPI","disable",8.795550925,0.000000001,,
"SPI","enable",8.79563538,0.000000001,,
"SPI","result",8.795800427,0.000848121,0x94,0x87
"SPI","disable",8.796689702,0.000000001,,
"SPI","enable",8.796935066,0.000000001,,
"SPI","result",8.797047311,0.000848115,0xFE,0x47
"SPI","disable",8.797926543,0.000000001,,
"SPI","enable",8.798007184,0.000000001,,
"SPI","result",8.798180829,0.000848121,0xB8,0x01
"SPI","disable",8.799061504,0.000000001,,
"SPI","enable",8.799148812,0.000000001,,
"SPI","result",8.799314354,0.000848122,0xB8,0x6B
"SPI","disable",8.800203123,0.000000001,,
"SPI","enable",8.800287587,0.000000001,,
"SPI","result",8.800447876,0.000848122,0x94,0x87
"SPI","disable",8.80132381,0.000000001,,
"SPI","enable",8.801569174,0.000000001,,
"SPI","result",8.801694759,0.000848116,0xFE,0x47
"SPI","disable",8.803668008,0.000000001,,
"SPI","enable",8.803748642,0.000000001,,
"SPI","result",8.803848451,0.000848121,0xB8,0x01
"SPI","disable",8.804730605,0.000000001,,
"SPI","enable",8.804817909,0.000000001,,
"SPI","result",8.804981978,0.000848118,0xB8,0x6B
"SPI","disable",8.805872226,0.000000001,,
"SPI","enable",8.805956678,0.000000001,,
"SPI","result",8.806115499,0.000848121,0x94,0x87
"SPI","disable",8.80700243,0.000000001,,
"SPI","enable",8.807247795,0.000000001,,
"SPI","result",8.80736239,0.000848107,0xFE,0x47
"SPI","disable",8.808247838,0.000000001,,
"SPI","enable",8.808328485,0.000000001,,
"SPI","result",8.808495896,0.000848125,0xB8,0x01
"SPI","disable",8.809382797,0.000000001,,
"SPI","enable",8.809470112,0.000000001,,
"SPI","result",8.809629426,0.00084812,0xB8,0x6B
"SPI","disable",8.810506342,0.000000001,,
"SPI","enable",8.81059079,0.000000001,,
"SPI","result",8.810762948,0.000848125,0x94,0x87
"SPI","disable",8.811645112,0.000000001,,
"SPI","enable",8.812989255,0.000000001,,
"SPI","result",8.813143362,0.000848113,0xFE,0x47
"SPI","disable",8.814025482,0.000000001,,
"SPI","enable",8.814106122,0.000000001,,
"SPI","result",8.81427688,0.000848119,0xB8,0x01
"SPI","disable",8.81516044,0.000000001,,
"SPI","enable",8.815247754,0.000000001,,
"SPI","result",8.815410402,0.000848123,0xB8,0x8B
"SPI","disable",8.816293503,0.000000001,,
"SPI","enable",8.816377954,0.000000001,,
"SPI","result",8.816543935,0.000848113,0x74,0x87
"SPI","disable",8.81743226,0.000000001,,
"SPI","enable",8.817670968,0.000000001,,
"SPI","result",8.817790802,0.000848123,0x7A,0x47
"SPI","disable",8.818671017,0.000000001,,
"SPI","enable",8.818751667,0.000000001,,
"SPI","result",8.818924323,0.000848127,0xB8,0x85
"SPI","disable",8.819805985,0.000000001,,
"SPI","enable",8.819893289,0.000000001,,
"SPI","result",8.820284584,0.000848096,0xB8,0x00
"SPI","disable",8.822126375,0.000000001,,
"SPI","enable",8.822260336,0.000000001,,
"SPI","result",8.822438267,0.00084811,0xFF,0x00
"SPI","disable",8.823314652,0.000000001,,
"SPI","enable",8.823460993,0.000000001,,
"SPI","result",8.823685141,0.000848113,0xFF,0x00
"SPI","disable",8.824569585,0.000000001,,
"SPI","enable",8.824715926,0.000000001,,
"SPI","result",8.824932019,0.000848112,0xFF,0x00
"SPI","disable",8.82581594,0.000000001,,
"SPI","enable",8.825962292,0.000000001,,
"SPI","result",8.826178897,0.000848112,0xFF,0x00
"SPI","disable",8.82705279,0.000000001,,
"SPI","enable",8.827199132,0.000000001,,
"SPI","result",8.827425777,0.00084811,0xFF,0x00
"SPI","disable",8.82830772,0.000000001,,
"SPI","enable",8.828454062,0.000000001,,
"SPI","result",8.828672657,0.000848107,0xFF,0x00
"SPI","disable",8.829562657,0.000000001,,
"SPI","enable",8.829710901,0.000000001,,
"SPI","result",8.829919532,0.000848109,0xFF,0x00
"SPI","disable",8.83130699,0.000000001,,
"SPI","enable",8.831453336,0.000000001,,
"SPI","result",8.831619817,0.000848113,0xFF,0x00
"SPI","disable",8.832507648,0.000000001,,
"SPI","enable",8.832653997,0.000000001,,
"SPI","result",8.832866694,0.000848113,0xFF,0x00
"SPI","disable",8.833744494,0.000000001,,
"SPI","enable",8.833895602,0.000000001,,
"SPI","result",8.83411357,0.000848114,0xFF,0x38
"SPI","disable",8.834995618,0.000000001,,
"SPI","enable",8.83514196,0.000000001,,
"SPI","result",8.835360451,0.000848111,0xC7,0x00
"SPI","disable",8.836250552,0.000000001,,
"SPI","enable",8.836396891,0.000000001,,
"SPI","result",8.836607328,0.000848111,0xFF,0x00
"SPI","disable",8.837487393,0.000000001,,
"SPI","enable",8.837633736,0.000000001,,
"SPI","result",8.837854207,0.000848108,0xFF,0x00
"SPI","disable",8.83874232,0.000000001,,
"SPI","enable",8.83888867,0.000000001,,
"SPI","result",8.839101082,0.000848112,0xFF,0x0E
"SPI","disable",8.840608534,0.000000001,,
"SPI","enable",8.840756785,0.000000001,,
"SPI","result",8.840914718,0.000848114,0xF1,0x00
"SPI","disable",8.841793007,0.000000001,,
"SPI","enable",8.841939352,0.000000001,,
"SPI","result",8.842161598,0.000848112,0xFF,0x00
"SPI","disable",8.843047947,0.000000001,,
"SPI","enable",8.843196189,0.000000001,,
"SPI","result",8.843408476,0.000848112,0xFF,0x00
"SPI","disable",8.844296215,0.000000001,,
"SPI","enable",8.844442549,0.000000001,,
"SPI","result",8.844655355,0.000848111,0xFF,0x00
"SPI","disable",8.845533051,0.000000001,,
"SPI","enable",8.845679395,0.000000001,,
"SPI","result",8.84590223,0.000848113,0xFF,0x00
"SPI","disable",8.846787985,0.000000001,,
"SPI","enable",8.846934323,0.000000001,,
"SPI","result",8.84714911,0.00084811,0xFF,0x00
"SPI","disable",8.848024831,0.000000001,,
"SPI","enable",8.848171172,0.000000001,,
"SPI","result",8.848395987,0.000848111,0xFF,0x00
"SPI","disable",8.849839623,0.000000001,,
"SPI","enable",8.849985966,0.000000001,,
"SPI","result",8.850209627,0.000848111,0xFF,0x00
"SPI","disable",8.851094545,0.000000001,,
"SPI","enable",8.851242802,0.000000001,,
"SPI","result",8.851456505,0.00084811,0xFF,0x00
"SPI","disable",8.852333297,0.000000001,,
"SPI","enable",8.852479646,0.000000001,,
"SPI","result",8.852703382,0.00084811,0xFF,0x00
"SPI","disable",8.853579667,0.000000001,,
"SPI","enable",8.853726006,0.000000001,,
"SPI","result",8.853836895,0.000848123,0xFF,0x87
"SPI","disable",8.854726053,0.000000001,,
"SPI","enable",8.854870487,0.000000001,,
"SPI","result",8.854970433,0.00084811,0x76,0x47
"SPI","disable",8.855852442,0.000000001,,
"SPI","enable",8.855933082,0.000000001,,
"SPI","result",8.856103941,0.000848127,0xB8,0x89
"SPI","disable",8.856987405,0.000000001,,
"SPI","enable",8.857074714,0.000000001,,
"SPI","result",8.857237497,0.000848094,0xB8,0x20
"SPI","disable",8.859120218,0.000000001,,
"SPI","enable",8.859204673,0.000000001,,
"SPI","result",8.85939116,0.00084813,0xDF,0x87
"SPI","disable",8.860277082,0.000000001,,
"SPI","enable",8.860425329,0.000000001,,
"SPI","result",8.860524699,0.000848117,0x82,0x47
"SPI","disable",8.861407288,0.000000001,,
"SPI","enable",8.861487924,0.000000001,,
"SPI","result",8.86165822,0.000848119,0xB8,0x7D
"SPI","disable",8.862533682,0.000000001,,
"SPI","enable",8.862620984,0.000000001,,
"SPI","result",8.862791742,0.000848122,0xB8,0x07
"SPI","disable",8.86367531,0.000000001,,
"SPI","enable",8.863759753,0.000000001,,
"SPI","result",8.863925269,0.00084812,0xF8,0x87
"SPI","disable",8.864814072,0.000000001,,
"SPI","enable",8.864973751,0.000000001,,
"SPI","result",8.865172152,0.000848114,0xFE,0x47
"SPI","disable",8.866046156,0.000000001,,
"SPI","enable",8.8661268,0.000000001,,
"SPI","result",8.866305668,0.000848123,0xB8,0x01
"SPI","disable",8.867181119,0.000000001,,
"SPI","enable",8.86726843,0.000000001,,
"SPI","result",8.867439182,0.000848134,0xB8,0x8B
"SPI","disable",8.868646473,0.000000001,,
"SPI","enable",8.868730928,0.000000001,,
"SPI","result",8.868912784,0.000848114,0x74,0x87
"SPI","disable",8.869803334,0.000000001,,
"SPI","enable",8.870039186,0.000000001,,
"SPI","result",8.87015966,0.000848116,0xD2,0x47
"SPI","disable",8.871039231,0.000000001,,
"SPI","enable",8.871119864,0.000000001,,
"SPI","result",8.871293181,0.00084812,0xB8,0x2D
"SPI","disable",8.87218371,0.000000001,,
"SPI","enable",8.872271019,0.000000001,,
"SPI","result",8.872426703,0.000848122,0xB8,0x07
"SPI","disable",8.873307252,0.000000001,,
"SPI","enable",8.873391706,0.000000001,,
"SPI","result",8.87356023,0.000848121,0xF8,0x87
"SPI","disable",8.874446022,0.000000001,,
"SPI","enable",8.874603787,0.000000001,,
"SPI","result",8.874693759,0.000848116,0x92,0x47
"SPI","disable",8.875567652,0.000000001,,
"SPI","enable",8.875648296,0.000000001,,
"SPI","result",8.875827277,0.000848123,0xB8,0x6D
"SPI","disable",8.876702606,0.000000001,,
"SPI","enable",8.876808016,0.000000001,,
"SPI","result",8.876960799,0.000848126,0xB8,0x07
"SPI","disable",8.877966118,0.000000001,,
"SPI","enable",8.878050567,0.000000001,,
"SPI","result",8.878207679,0.000848123,0xF8,0x87
"SPI","disable",8.879086803,0.000000001,,
"SPI","enable",8.879205526,0.000000001,,
"SPI","result",8.879341212,0.000848115,0x82,0x47
"SPI","disable",8.880223662,0.000000001,,
"SPI","enable",8.880304306,0.000000001,,
"SPI","result",8.880474731,0.00084812,0xB8,0x7D
"SPI","disable",8.881350057,0.000000001,,
"SPI","enable",8.881437369,0.000000001,,
"SPI","result",8.881608235,0.000848142,0xB8,0x07
"SPI","disable",8.882491685,0.000000001,,
"SPI","enable",8.882576137,0.000000001,,
"SPI","result",8.88274178,0.000848121,0xF8,0x87
"SPI","disable",8.88363045,0.000000001,,
"SPI","enable",8.883751093,0.000000001,,
"SPI","result",8.883875311,0.000848115,0xEC,0x47
"SPI","disable",8.884751137,0.000000001,,
"SPI","enable",8.884831778,0.000000001,,
"SPI","result",8.885008827,0.000848124,0xB8,0x13
"SPI","disable",8.885886094,0.000000001,,
"SPI","enable",8.885973403,0.000000001,,
"SPI","result",8.886142356,0.00084812,0xB8,0x07
"SPI","disable",8.887369544,0.000000001,,
"SPI","enable",8.887453999,0.000000001,,
"SPI","result",8.887615938,0.000848119,0xF8,0x87
"SPI","disable",8.888490226,0.000000001,,
"SPI","enable",8.888610859,0.000000001,,
"SPI","result",8.888749471,0.000848111,0x2C,0x47
"SPI","disable",8.889628998,0.000000001,,
"SPI","enable",8.889709647,0.000000001,,
"SPI","result",8.889882978,0.000848128,0xB8,0xD3
"SPI","disable",8.890773482,0.000000001,,
"SPI","enable",8.890860788,0.000000001,,
"SPI","result",8.891016517,0.000848114,0xB8,0x07
"SPI","disable",8.891897015,0.000000001,,
"SPI","enable",8.891981468,0.000000001,,
"SPI","result",8.892263385,0.000848124,0xF8,0x87
"SPI","disable",8.893144332,0.000000001,,
"SPI","enable",8.989771795,0.000000001,,
"SPI","result",8.989973189,0.000848112,0xFE,0x47
"SPI","disable",8.990862285,0.000000001,,
"SPI","enable",8.990942938,0.000000001,,
"SPI","result",8.991106705,0.000848119,0xB8,0x01
"SPI","disable",8.991997245,0.000000001,,
"SPI","enable",8.992084562,0.000000001,,
"SPI","result",8.99235358,0.00084812,0xB8,0x8B
"SPI","disable",8.993229326,0.000000001,,
"SPI","enable",8.993313791,0.000000001,,
"SPI","result",8.993487112,0.000848113,0x74,0x87
"SPI","disable",8.994368104,0.000000001,,
"SPI","enable",9.091035686,0.000000001,,
"SPI","result",9.091196856,0.000848118,0xFE,0x47
"SPI","disable",9.092071908,0.000000001,,
"SPI","enable",9.092152553,0.000000001,,
"SPI","result",9.092330372,0.000848123,0xB8,0x01
"SPI","disable",9.093206869,0.000000001,,
"SPI","enable",9.09331227,0.000000001,,
"SPI","result",9.093463899,0.000848117,0xB8,0x8B
"SPI","disable",9.094348497,0.000000001,,
"SPI","enable",9.094432943,0.000000001,,
"SPI","result",9.094597427,0.00084811,0x74,0x87
"SPI","disable",9.096586052,0.000000001,,
"SPI","enable",9.192141524,0.000000001,,
"SPI","result",9.192307463,0.000848123,0xFE,0x47
"SPI","disable",9.193187261,0.000000001,,
"SPI","enable",9.193267911,0.000000001,,
"SPI","result",9.19344098,0.000848134,0xB8,0x01
"SPI","disable",9.194322228,0.000000001,,
"SPI","enable",9.194409535,0.000000001,,
"SPI","result",9.194574517,0.000848124,0xB8,0x8B
"SPI","disable",9.195463859,0.000000001,,
"SPI","enable",9.195548312,0.000000001,,
"SPI","result",9.195708053,0.000848116,0x74,0x87
"SPI","disable",9.196584537,0.000000001,,
"SPI","enable",9.293292107,0.000000001,,
"SPI","result",9.2934182,0.000848122,0xFE,0x47
"SPI","disable",9.294301654,0.000000001,,
"SPI","enable",9.294382312,0.000000001,,
"SPI","result",9.294551727,0.000848122,0xB8,0x01
"SPI","disable",9.295436636,0.000000001,,
"SPI","enable",9.29552394,0.000000001,,
"SPI","result",9.295685254,0.000848124,0xB8,0x8B
"SPI","disable",9.296560172,0.000000001,,
"SPI","enable",9.296644621,0.000000001,,
"SPI","result",9.29681879,0.000848115,0x74,0x87
"SPI","disable",9.297698939,0.000000001,,
"SPI","enable",9.394391276,0.000000001,,
"SPI","result",9.394528937,0.000848121,0xFE,0x47
"SPI","disable",9.395409412,0.000000001,,
"SPI","enable",9.395490049,0.000000001,,
"SPI","result",9.395662465,0.000848121,0xB8,0x01
"SPI","disable",9.396544375,0.000000001,,
"SPI","enable",9.396631682,0.000000001,,
"SPI","result",9.396795991,0.000848123,0xB8,0x8B
"SPI","disable",9.398318222,0.000000001,,
"SPI","enable",9.398402679,0.000000001,,
"SPI","result",9.398496288,0.000848117,0x74,0x87
"SPI","disable",9.399384632,0.000000001,,
"SPI","enable",9.496110277,0.000000001,,
"SPI","result",9.496206299,0.000848123,0xFE,0x47
"SPI","disable",9.49709225,0.000000001,,
"SPI","enable",9.497172886,0.000000001,,
"SPI","result",9.497339827,0.000848122,0xB8,0x01
"SPI","disable",9.498227212,0.000000001,,
"SPI","enable",9.498314513,0.000000001,,
"SPI","result",9.49847335,0.000848126,0xB8,0x8B
"SPI","disable",9.500194343,0.000000001,,
"SPI","enable",9.500278801,0.000000001,,
"SPI","result",9.500400352,0.000848122,0x74,0x87
"SPI","disable",9.501278839,0.000000001,,
"SPI","enable",9.598255417,0.000000001,,
"SPI","result",9.598450547,0.000848136,0xFE,0x47
"SPI","disable",9.599327757,0.000000001,,
"SPI","enable",9.599408455,0.000000001,,
"SPI","result",9.599584071,0.00084814,0xB8,0x01
"SPI","disable",9.600462708,0.000000001,,
"SPI","enable",9.600550077,0.000000001,,
"SPI","result",9.600717594,0.000848145,0xB8,0x8B
"SPI","disable",9.601595763,0.000000001,,
"SPI","enable",9.601680269,0.000000001,,
"SPI","result",9.601851136,0.00084813,0x74,0x87
"SPI","disable",9.602734525,0.000000001,,
"SPI","enable",9.699387467,0.000000001,,
"SPI","result",9.699561292,0.000848127,0xFE,0x47
"SPI","disable",9.700441769,0.000000001,,
"SPI","enable",9.700522426,0.000000001,,
"SPI","result",9.700694816,0.00084813,0xB8,0x01
"SPI","disable",9.70165957,0.000000001,,
"SPI","enable",9.701746885,0.000000001,,
"SPI","result",9.7019417,0.000848126,0xB8,0x8B
"SPI","disable",9.702819287,0.000000001,,
"SPI","enable",9.702903741,0.000000001,,
"SPI","result",9.703075235,0.000848118,0x74,0x87
"SPI","disable",9.703958057,0.000000001,,
"SPI","enable",9.704240567,0.000000001,,
"SPI","result",9.704435462,0.000848124,0xFE,0x47
"SPI","disable",9.70532249,0.000000001,,
"SPI","enable",9.705403142,0.000000001,,
"SPI","result",9.70556899,0.000848124,0xB8,0x01
"SPI","disable",9.706457449,0.000000001,,
"SPI","enable",9.706544765,0.000000001,,
"SPI","result",9.706702515,0.000848127,0xB8,0x8B
"SPI","disable",9.707580982,0.000000001,,
"SPI","enable",9.707665444,0.000000001,,
"SPI","result",9.707836049,0.000848121,0x74,0x87
"SPI","disable",9.708719752,0.000000001,,
"SPI","enable",9.708955611,0.000000001,,
"SPI","result",9.709082924,0.000848125,0x72,0x47
"SPI","disable",9.709973726,0.000000001,,
"SPI","enable",9.710054386,0.000000001,,
"SPI","result",9.710216443,0.000848134,0xB8,0x8D
"SPI","disable",9.711090583,0.000000001,,
"SPI","enable",9.712281457,0.000000001,,
"SPI","result",9.712483514,0.000848118,0xB8,0x07
"SPI","disable",9.713371951,0.000000001,,
"SPI","enable",9.713456407,0.000000001,,
"SPI","result",9.713617032,0.000848128,0xF8,0x87
"SPI","disable",9.714492634,0.000000001,,
"SPI","enable",9.794050623,0.000000001,,
"SPI","result",9.794210818,0.000848134,0xFE,0x47
"SPI","disable",9.795086777,0.000000001,,
"SPI","enable",9.795167488,0.000000001,,
"SPI","result",9.79534434,0.000848139,0xB8,0x01
"SPI","disable",9.796221732,0.000000001,,
"SPI","enable",9.796309098,0.000000001,,
"SPI","result",9.796477867,0.000848141,0xB8,0x8B
"SPI","disable",9.798194566,0.000000001,,
"SPI","enable",9.798279086,0.000000001,,
"SPI","result",9.798404868,0.000848137,0x74,0x87
"SPI","disable",9.799279042,0.000000001,,
"SPI","enable",9.799514967,0.000000001,,
"SPI","result",9.799651744,0.000848142,0xB2,0x47
"SPI","disable",9.800533024,0.000000001,,
"SPI","enable",9.800613741,0.000000001,,
"SPI","result",9.800785266,0.000848147,0xB8,0x4D
"SPI","disable",9.801695587,0.000000001,,
"SPI","enable",9.801782965,0.000000001,,
"SPI","result",9.801918794,0.000848146,0xB8,0x07
"SPI","disable",9.802801027,0.000000001,,
"SPI","enable",9.802885545,0.000000001,,
"SPI","result",9.803052319,0.000848148,0xF8,0x87
"SPI","disable",9.803939785,0.000000001,,
"SPI","enable",9.900617517,0.000000001,,
"SPI","result",9.900762257,0.000848139,0xFE,0x47
"SPI","disable",9.901653641,0.000000001,,
"SPI","enable",9.901734376,0.000000001,,
"SPI","result",9.901895777,0.000848145,0xB8,0x01
"SPI","disable",9.902770501,0.000000001,,
"SPI","enable",9.902857895,0.000000001,,
"SPI","result",9.903029303,0.000848143,0xB8,0x8B
"SPI","disable",9.903912116,0.000000001,,
"SPI","enable",9.903996656,0.000000001,,
"SPI","result",9.904162834,0.000848137,0x74,0x87
"SPI","disable",9.90505087,0.000000001,,
"SPI","enable",10.001747407,0.000000001,,
"SPI","result",10.001872823,0.000848126,0xFE,0x47
"SPI","disable",10.00274743,0.000000001,,
"SPI","enable",10.002828088,0.000000001,,
"SPI","result",10.00300635,0.000848126,0xB8,0x01
"SPI","disable",10.003882392,0.000000001,,
"SPI","enable",10.003969714,0.000000001,,
"SPI","result",10.004139878,0.000848126,0xB8,0x8B
"SPI","disable",10.005024027,0.000000001,,
"SPI","enable",10.005108479,0.000000001,,
"SPI","result",10.005273407,0.000848124,0x74,0x87
"SPI","disable",10.006162786,0.000000001,,
"SPI","enable",10.102820617,0.000000001,,
"SPI","result",10.102983545,0.000848136,0xFE,0x47
"SPI","disable",10.104417602,0.000000001,,
"SPI","enable",10.104498305,0.000000001,,
"SPI","result",10.104683835,0.000848138,0xB8,0x01
"SPI","disable",10.105570651,0.000000001,,
"SPI","enable",10.105658012,0.000000001,,
"SPI","result",10.105817362,0.000848139,0xB8,0x8B
"SPI","disable",10.106694157,0.000000001,,
"SPI","enable",10.10677868,0.000000001,,
"SPI","result",10.106950894,0.000848134,0x74,0x87
"SPI","disable",10.107842457,0.000000001,,
"SPI","enable",10.204474127,0.000000001,,
"SPI","result",10.204661047,0.000848135,0xFE,0x47
"SPI","disable",10.205546485,0.000000001,,
"SPI","enable",10.205627173,0.000000001,,
"SPI","result",10.205794572,0.000848137,0xB8,0x01
