name,type,start_time,duration,"mosi","miso"
"SPI","disable",1.70581872,0.00000016,,
"SPI","enable",1.705916,0.00000016,,
"SPI","result",1.7061872,0.00084832,0x8B,0xB8
"SPI","disable",1.70706896,0.00000016,,
"SPI","enable",1.70716336,0.00000016,,
"SPI","result",1.70732096,0.00084832,0x87,0x74
"SPI","disable",1.70820784,0.00000016,,
"SPI","enable",1.70845648,0.00000016,,
"SPI","result",1.708568,0.00084848,0x47,0x7A
"SPI","disable",1.70944656,0.00000016,,
"SPI","enable",1.70953712,0.00000016,,
"SPI","result",1.70970176,0.00084848,0x85,0xB8
"SPI","disable",1.71059104,0.00000016,,
"SPI","enable",1.71090544,0.00000016,,
"SPI","result",1.71106224,0.00084848,0xAA,0xB8
"SPI","disable",1.71194992,0.00000016,,
"SPI","enable",1.71209376,0.00000016,,
"SPI","result",1.71230944,0.00084832,0xAA,0x55
"SPI","disable",1.71319248,0.00000016,,
"SPI","enable",1.71334864,0.00000016,,
"SPI","result",1.71355664,0.00084832,0xAA,0x55
"SPI","disable",1.71442928,0.00000016,,
"SPI","enable",1.7145856,0.00000016,,
"SPI","result",1.71480368,0.00084848,0xAA,0x55
"SPI","disable",1.71588336,0.00000016,,
"SPI","enable",1.71603952,0.00000016,,
"SPI","result",1.7162776,0.00084832,0xAA,0x55
"SPI","disable",1.71715632,0.00000016,,
"SPI","enable",1.71731264,0.00000016,,
"SPI","result",1.71752464,0.00084848,0xAA,0x55
"SPI","disable",1.71841136,0.00000016,,
"SPI","enable",1.71856768,0.00000016,,
"SPI","result",1.71877184,0.00084832,0xAA,0x55
"SPI","disable",1.71964816,0.00000016,,
"SPI","enable",1.7198064,0.00000016,,
"SPI","result",1.72001904,0.00084832,0xAA,0x55
"SPI","disable",1.72089648,0.00000016,,
"SPI","enable",1.7210528,0.00000016,,
"SPI","result",1.72126608,0.00084848,0xAA,0x55
"SPI","disable",1.72215152,0.00000016,,
"SPI","enable",1.72230784,0.00000016,,
"SPI","result",1.72251328,0.00084832,0xAA,0x55
"SPI","disable",1.72338832,0.00000016,,
"SPI","enable",1.72354944,0.00000016,,
"SPI","result",1.72376032,0.00084848,0xAA,0x55
"SPI","disable",1.724648,0.00000016,,
"SPI","enable",1.72576224,0.00000016,,
"SPI","result",1.72591456,0.00084832,0xAA,0x55
"SPI","disable",1.72678864,0.00000016,,
"SPI","enable",1.7269448,0.00000016,,
"SPI","result",1.7271616,0.00084848,0xAA,0x55
"SPI","disable",1.72804352,0.00000016,,
"SPI","enable",1.72819984,0.00000016,,
"SPI","result",1.7284088,0.00084832,0xAA,0x55
"SPI","disable",1.72929856,0.00000016,,
"SPI","enable",1.72945472,0.00000016,,
"SPI","result",1.72965584,0.00084848,0xAA,0x55
"SPI","disable",1.73054496,0.00000016,,
"SPI","enable",1.73070304,0.00000016,,
"SPI","result",1.73090304,0.00084832,0xAA,0x55
"SPI","disable",1.73178368,0.00000016,,
"SPI","enable",1.73194,0.00000016,,
"SPI","result",1.73215024,0.00084832,0xAA,0x55
"SPI","disable",1.73303872,0.00000016,,
"SPI","enable",1.7331968,0.00000016,,
"SPI","result",1.73339728,0.00084848,0xAA,0x55
"SPI","disable",1.73427744,0.00000016,,
"SPI","enable",1.73443376,0.00000016,,
"SPI","result",1.73464448,0.00084832,0xAA,0x55
"SPI","disable",1.73553152,0.00000016,,
"SPI","enable",1.73568768,0.00000016,,
